Index,country,year,rgdpe,rgdpo,emp,avh,hc,labor_stock,rnna,delta,capital_stock,Name,Index Year,Overall Score,Property Rights,Judicial Effectiveness,Government Integrity,Rule of law,Tax Burden,Government Spending,Fiscal Health,Government size,Business Freedom,Labor Freedom,Monetary Freedom,Regulatory efficiency,Trade Freedom,Investment Freedom,Financial Freedom,Market openness,Year,Countries,Economic Freedom Summary Index,1  Size of Government,2  Legal System & Property Rights -- With Gender Adjustment,2 Legal System & Property Rights - No Gender Adjustment,3  Sound Money,4  Freedom to trade internationally,5  Regulation
451,Poland,2011,963961.4375,961309.5625,15.3876123428345,2043.59998188558,3.25401973724365,102326.309148544,2115689.75,0.05078124254942,2008252.39564593,Poland,2011,64.1,60,,50,55,74,43.8,,58.9,61.4,61.2,78.1,66.9,87.6,65,60,70.8666666666667,2011,Poland,7.01,5.35,6.72,7.14,8.15,7.55,7.28
452,Poland,2012,985901.875,980559.1875,15.3811130523682,2038.39998966068,3.27801084518433,102775.017359268,2207672.75,0.05078917369246,2095546.87524413,Poland,2012,64.2,60,,53,56.5,74.4,40.3,,57.35,61.4,61.3,79.1,67.2666666666667,87.1,65,60,70.7,2012,Poland,7.28,6.22,6.72,7.14,8.31,7.56,7.62
453,Poland,2013,992196.75,977445.9375,15.3515996932983,2034.75458813487,3.30240607261658,103156.39296651,2293304.25,0.05075266212225,2176912.95425623,Poland,2013,66,60,,55,57.5,76,43,,59.5,64,62.9,77.7,68.2,86.8,65,70,73.9333333333333,2013,Poland,7.27,6.19,6.73,7.15,8.4,7.7,7.36
454,Poland,2014,1002207.8125,988262.25,15.6011323928833,2041.32191214799,3.32721400260925,105961.562774977,2394319.5,0.0509209856391,2272398.39112509,Poland,2014,67,60,,54.8,57.4,76.1,43.2,,59.65,70.1,60.4,77.8,69.4333333333333,87.8,70,70,75.9333333333333,2014,Poland,7.44,6.19,6.75,7.17,8.46,8.19,7.64
455,Poland,2015,1069768.375,1033507.8125,15.8249969482422,2049.00914214152,3.3524432182312,108704.860189096,2502944.5,0.05137649551034,2374351.98313312,Poland,2015,68.6,60,,60,60,82.1,47.1,,64.6,67.3,60.4,81.3,69.6666666666667,88,70,70,76,2015,Poland,7.45,6.25,6.65,7.07,8.45,8.3,7.59
456,Poland,2016,1098284.5,1055273.875,15.941554069519,2051.47934433561,3.37810301780701,110476.700381741,2586891.25,0.0517612285912,2452990.58066817,Poland,2016,69.3,65,,61,63,75.5,46.5,,61,68.7,58,85.2,70.6333333333333,88,75,70,77.6666666666667,2016,Poland,7.32,6.15,6.49,6.9,8.44,8.26,7.28
457,Poland,2017,1141621,1102457.25,16.1373996734619,2029.35825927061,3.40420246124268,111482.746632139,2674433.5,0.05208979919553,2535122.79602321,Poland,2017,68.3,60.8,58,55.5,58.1,76,46.9,76.1,66.3333333333333,67.8,61.5,84.7,71.3333333333333,87,75,70,77.3333333333333,2017,Poland,7.3,5.92,6.78,6.78,8.41,8.31,7.08
458,Poland,2018,1194453.625,1157452.5,16.2116622924805,2002.15146582783,3.43075108528137,111356.016617667,2776742,0.05270449072123,2630395.22702576,Poland,2018,68.5,61.8,56.6,50.9,56.4333333333333,75.9,47.8,81.5,68.4,67.2,63.9,85,72.0333333333333,86.9,75,70,77.3,2018,Poland,7.19,5.7,6.4,6.4,8.43,8.29,7.11
459,Poland,2019,1259693.75,1211846.25,16.159107208252,2022.63223188477,3.45775842666626,113013.13810116,2887940,0.05351707711816,2733385.89230739,Poland,2019,67.8,62.3,44,49.8,52.0333333333333,74.9,48.8,86.4,70.0333333333334,65.4,63.9,82.1,70.4666666666667,86,80,70,78.6666666666667,2019,Poland,7.29,6.14,6.4,6.4,8.4,8.28,7.21
460,Portugal,2000,259576.953125,255502.140625,5.076171875,1920.56145946139,2.24437212944031,21880.6084723977,1969393.875,0.03093097172678,1908478.60873349,Portugal,2000,65.5,70,,65,67.5,60.4,41.9,,51.15,70,,84.8,77.4,77.8,70,50,65.9333333333333,2000,Portugal,7.78,6.24,7.36,7.58,9.63,9.06,6.6
461,Portugal,2001,261453.34375,254420.453125,5.15079116821289,1903.93170490186,2.24157786369324,21982.6040495438,2051520,0.03140105679631,1987100.10396123,Portugal,2001,66,70,,67,68.5,61.6,41.9,,51.75,70,,85.2,77.6,78,70,50,66,2001,Portugal,7.66,6.15,7.37,7.59,9.56,9.1,6.13
462,Portugal,2002,264505,255110.796875,5.16461515426636,1896.985395918,2.23878693580627,21933.842299983,2124258.25,0.03162711858749,2057074.08241679,Portugal,2002,65.4,70,,64,67,60.8,39.3,,50.05,70,,84.7,77.35,79.6,70,50,66.5333333333333,2002,Portugal,7.69,6.09,7.27,7.49,9.61,8.98,6.49
463,Portugal,2003,266508.875,253838.9375,5.11697101593018,1889.95547224711,2.235999584198,21624.0107046179,2183278.75,0.0316901691258,2114090.27716375,Portugal,2003,64.9,70,,63,66.5,61.8,35.7,,48.75,70,,82.6,76.3,81.4,70,50,67.1333333333333,2003,Portugal,7.69,6,7.3,7.52,9.6,9.09,6.46
464,Portugal,2004,273012.8125,253878.703125,5.088782787323,1896.08761931843,2.23321557044983,21547.8013557337,2240556.75,0.03172608092427,2169472.66523408,Portugal,2004,64.9,70,,63,66.5,62.3,36.2,,49.25,70,,82.9,76.45,79.8,70,50,66.6,2004,Portugal,7.69,6.03,7.56,7.56,9.61,8.75,6.49
465,Portugal,2005,285299.9375,279745.78125,5.0742039680481,1898.14400431664,2.23043513298035,21482.5917538347,2295768,0.03181300312281,2222732.72544676,Portugal,2005,62.4,70,,66,68,61.7,32,,46.85,70,41.2,83.2,64.8,80.2,70,50,66.7333333333333,2005,Portugal,7.46,5.95,7.57,7.57,9.54,8.33,5.93
466,Portugal,2006,301678.34375,293115.375,5.10167217254639,1886.33868551985,2.25600552558899,21710.6276196907,2347437,0.03197423368692,2272379.50079667,Portugal,2006,62.9,70,,63,66.5,64,29.7,,46.85,73.3,42.2,84.4,66.6333333333333,82.4,70,50,67.4666666666667,2006,Portugal,7.55,6.08,7.61,7.61,9.47,8.5,6.09
467,Portugal,2007,312492.625,299801.53125,5.10703372955322,1903.48428751497,2.28186869621277,22182.4071808288,2400641.25,0.03227993100882,2323148.71607308,Portugal,2007,64,70,,65,67.5,62.3,35.4,,48.85,78.6,41.5,80.4,66.8333333333333,86.6,70,50,68.8666666666667,2007,Portugal,7.56,6.08,7.5,7.5,9.56,8.46,6.2
468,Portugal,2008,316198.375,299149.875,5.12909698486328,1890.36186081852,2.30802869796753,22378.298483171,2451067.75,0.03272846341133,2370848.06882543,Portugal,2008,63.8965721,70,,66,68,61.3431,32.5972,,46.97015,80.49996343,43.1,79.40551399,67.6684924733333,86,70,50,68.6666666666667,2008,Portugal,7.48,5.98,7.37,7.37,9.55,8.41,6.11
469,Portugal,2009,314184.59375,293305.1875,4.98868083953857,1890.7940400956,2.33448839187622,22020.2205000392,2488306.75,0.03304833546281,2406072.35379163,Portugal,2009,64.91180713,70,,65,67.5,61.6475,35.4112,,48.52935,81.08746958,40.3,79.89692069,67.0947967566667,85.8,70,60,71.9333333333333,2009,Portugal,7.3,5.64,7.33,7.33,9.52,8.45,5.55
470,Portugal,2010,323258.71875,305685.21875,4.91168737411499,1893.63561901986,2.36125135421753,21961.8717184354,2522290.75,0.03321518003941,2438512.40862702,Portugal,2010,64.4,70,,61,65.5,61,37.1,,49.05,80.5,37,79.7,65.7333333333333,87.5,70,60,72.5,2010,Portugal,7.37,5.29,7.35,7.35,9.54,8.43,6.25
471,Portugal,2011,313628.03125,299812.5625,4.81124877929688,1870.60332068172,2.37762331962585,21398.462328887,2539990.25,0.03323329985142,2455577.99240207,Portugal,2011,64,70,,58,64,61.1,36.2,,48.65,80.1,34.7,82.3,65.7,87.6,70,60,72.5333333333333,2011,Portugal,7.58,5.76,7.35,7.35,9.46,8.38,6.96
472,Portugal,2012,307454.4375,299026.875,4.61442279815674,1853.0901788735,2.39410853385925,20471.8821815202,2540285.25,0.03299506381154,2456468.37607673,Portugal,2012,63,70,,60,65,59,25.5,,42.25,83,32.5,82.6,66.0333333333333,87.1,70,60,72.3666666666667,2012,Portugal,7.64,6.02,7.36,7.36,9.51,8.27,7.05
473,Portugal,2013,303714.78125,289529.65625,4.48404932022095,1863.21646139361,2.41070818901062,20140.8751075274,2536542.75,0.03274812549353,2453475.72970331,Portugal,2013,63.1,70,,61,65.5,61.6,28.3,,44.95,82.8,31,79.4,64.4,86.8,70,60,72.2666666666667,2013,Portugal,7.73,5.91,7.37,7.37,9.73,8.19,7.45
474,Portugal,2014,302671.78125,289749.28125,4.54800891876221,1870.83419196586,2.42742276191711,20653.897922967,2535433.75,0.03268340229988,2452567.14874405,Portugal,2014,63.5,70,,61.1,65.55,60.1,26.8,,43.45,84.9,34.6,79.3,66.2666666666667,87.8,70,60,72.6,2014,Portugal,7.8,6.05,7.36,7.36,9.75,8.63,7.19
475,Portugal,2015,314019.625,297096.65625,4.60829973220825,1878.60164954041,2.44425344467163,21160.2918764027,2539610.25,0.03278531134129,2456348.33726823,Portugal,2015,65.3,70,,62,66,61.1,28.8,,44.95,87.5,42.9,82.8,71.0666666666667,88,70,60,72.6666666666667,2015,Portugal,7.81,6.1,7.39,7.39,9.66,8.69,7.19
476,Portugal,2016,323220.96875,304108.8125,4.67826366424561,1884.82965078519,2.46120071411133,21702.2035415835,2545599,0.03300958871841,2461569.82396799,Portugal,2016,65.1,70,,63,66.5,60.5,24.8,,42.65,85.3,43.5,85.7,71.5,88,70,60,72.6666666666667,2016,Portugal,7.76,6.07,7.44,7.44,9.4,8.7,7.19
477,Portugal,2017,332017.5,313080.1875,4.82637357711792,1873.61908133095,2.47826552391052,22410.4238612912,2561829.5,0.03343550488353,2476173.43724198,Portugal,2017,62.6,73.3,68.9,59,67.0666666666667,59.8,25.1,32.1,39,86.4,43.4,85.9,71.9,87,70,60,72.3333333333333,2017,Portugal,7.71,6.27,7.39,7.39,9.2,8.72,6.98
478,Portugal,2018,341520.65625,317162.25,4.93115472793579,1867.85201222515,2.49544858932495,22984.7466735332,2581924,0.0340513214469,2494006.07592455,Portugal,2018,63.4,69.2,70.1,56.8,65.3666666666667,59.8,29.8,46,45.2,83.2,44.1,85.3,70.8666666666667,86.9,70,60,72.3,2018,Portugal,7.73,6.25,7.39,7.39,9.35,8.7,6.93
479,Portugal,2019,350395.375,325160.03125,4.96158933639526,1864.58836048923,2.51275086402893,23246.2666608435,2605407.5,0.03470003977418,2514999.75612205,Portugal,2019,65.3,71.5,64.3,59.5,65.1,59.9,35.6,69.8,55.1,79.7,44.3,83,69,86,70,60,72,2019,Portugal,7.81,6.28,7.39,7.39,9.41,8.82,7.16
480,Romania,2000,181615.71875,189927.8125,10.8976001739502,1852.99899736344,2.93746614456177,59316.9652996784,803984.375,0.05935349315405,756265.093902475,Romania,2000,52.1,30,,30,30,58.3,63.3,,60.8,55,,38.1,46.55,74,70,50,64.6666666666667,2000,Romania,5.38,6.66,5.61,5.78,1.99,6.67,5.97
481,Romania,2001,193632.875,205140.34375,10.8074998855591,1852.48045940341,2.95060968399048,59073.2192308674,819007.9375,0.05990558862686,769944.784913991,Romania,2001,50,30,,33,31.5,57.6,79.7,,68.65,55,,41.4,48.2,73.4,50,30,51.1333333333333,2001,Romania,5.88,7.22,5.59,5.76,4.33,6.53,5.73
482,Romania,2002,202453.21875,212188.671875,9.76760005950928,1867.17617689761,2.96381211280823,54053.501870133,836341.0625,0.06069432199001,785579.908759155,Romania,2002,48.7,30,,29,29.5,64.4,58.9,,61.65,55,,46.6,50.8,74.4,50,30,51.4666666666667,2002,Romania,6.44,7.4,5.56,5.73,6.12,6.95,6.18
483,Romania,2003,211407.8125,222644.671875,9.36789989471436,1837.05989926223,2.97707319259644,51233.6232663737,857515.375,0.06169208884239,804613.460301783,Romania,2003,50.6,30,,28,29,69.1,62.4,,65.75,55,,50.8,52.9,60.2,50,50,53.4,2003,Romania,6.56,7.02,5.99,5.99,6.3,7.17,6.35
484,Romania,2004,235347.3125,248148.625,9.28289985656738,1886.58057142857,2.990394115448,52370.5882822011,883423.5,0.06297363340855,827791.112366505,Romania,2004,50,30,,26,28,69.9,74.8,,72.35,55,,56.8,55.9,57.6,30,50,45.8666666666667,2004,Romania,6.73,7.25,5.96,5.96,6.48,7.39,6.56
485,Romania,2005,239571.375,255695.6875,9.11460018157959,1876.99610223712,3.00377440452576,51388.7798159384,915033.875,0.06438614428043,856118.371902766,Romania,2005,52.1,30,,28,29,70.1,68.9,,69.5,55,55.5,62.6,57.7,70.4,30,50,50.1333333333333,2005,Romania,7.27,7.83,6.05,6.05,8.08,7.91,6.47
486,Romania,2006,278096.96875,292077.90625,9.29119968414307,1836.0745405365,3.02271199226379,51565.4570621732,965208.0625,0.06628262996674,901231.533652403,Romania,2006,58.2,30,,29,29.5,87.5,68.9,,78.2,74.6,57.5,66.6,66.2333333333333,68.4,50,50,56.1333333333333,2006,Romania,7.18,7.55,6,6,8.15,7.85,6.37
487,Romania,2007,322000.78125,327959.03125,9.35330009460449,1839.94076978205,3.04176926612854,52347.3834728475,1060903.25,0.06865958124399,988062.07711461,Romania,2007,61.2,30,,30,30,85.9,71,,78.45,73.2,58,69.7,66.9666666666667,84,50,60,64.6666666666667,2007,Romania,7.48,7.66,6.28,6.28,8.35,8.38,6.71
488,Romania,2008,378292.5625,382007.84375,9.3690996170044,1835.25210757445,3.06094622612,52631.9290798823,1171728.875,0.0705299898982,1089086.84928282,Romania,2008,61.71342771,30,,31,30.5,85.6384,70.7968,,78.2176,74.90498573,56.3,72.47548861,67.8934914466667,86,60,50,65.3333333333333,2008,Romania,7.52,7.71,6.11,6.11,8.85,8.36,6.6
489,Romania,2009,374256.25,371476.5,9.24349975585938,1815.49711104457,3.08024454116821,51691.2688554609,1215899.625,0.07097816467285,1129597.30119109,Romania,2009,63.18059421,35,,37,36,86.9839,70.0432,,78.51355,74.91887561,57.1,74.97274386,68.99720649,85.8,60,50,65.2666666666667,2009,Romania,7.53,7.4,6.31,6.31,8.99,8.37,6.59
490,Romania,2010,379282.53125,378044.59375,8.71280002593994,1840.66898946717,3.09966444969177,49710.4991913698,1255862.875,0.06993103772402,1168039.08091218,Romania,2010,64.2,40,,38,39,85.8,59.8,,72.8,72.5,60.4,73.3,68.7333333333333,87.5,75,50,70.8333333333333,2010,Romania,7.49,6.76,6.35,6.35,8.99,8.28,7.08
491,Romania,2011,379767.125,377451.375,8.52820014953613,1849.26924566159,3.1184663772583,49181.1406934678,1301768,0.06903879344463,1211895.50793517,Romania,2011,64.7,40,,38,39,86.8,57.6,,72.2,72,60.8,74.4,69.0666666666667,87.6,80,50,72.5333333333333,2011,Romania,7.54,6.99,6.34,6.34,9.25,8.09,7.01
492,Romania,2012,396589,397241.375,8.60509967803955,1811.54280360427,3.1373827457428,48907.1109988685,1350227.875,0.06817553937435,1258175.36134359,Romania,2012,64.4,40,,37,38.5,87.4,55.1,,71.25,70.5,62.6,74.3,69.1333333333333,87.1,80,50,72.3666666666667,2012,Romania,7.66,7.27,6.34,6.34,9.49,8,7.18
493,Romania,2013,405579.21875,397416.875,8.54909992218018,1806.45692813966,3.15641355514526,48746.327725906,1389748.375,0.06712303310633,1296464.24881541,Romania,2013,65.1,40,,36,38,87.9,62.2,,75.05,70.4,63.5,74.7,69.5333333333334,86.8,80,50,72.2666666666667,2013,Romania,7.77,7.27,6.56,6.56,9.51,8.1,7.4
494,Romania,2014,414716.78125,407227.875,8.6136999130249,1792.53352789938,3.17555975914001,49031.7410861602,1431823.75,0.06685468554497,1336099.62343793,Romania,2014,65.5,40,,37.7,38.85,87,59.2,,73.1,71,65.2,77.1,71.1,87.8,80,50,72.6,2014,Romania,7.91,7.31,6.62,6.62,9.56,8.66,7.38
495,Romania,2015,439606.8125,429855.6875,8.535400390625,1785.67108859097,3.19482231140137,48693.6213479899,1481394.5,0.06619437783957,1383334.51273755,Romania,2015,66.6,40,,43,41.5,86.9,62.3,,74.6,69.8,68.6,77.3,71.9,88,80,50,72.6666666666667,2015,Romania,7.92,7.21,6.61,6.61,9.54,8.69,7.53
496,Romania,2016,464053.65625,451741.8125,8.4488000869751,1809.02842365,3.21420168876648,49126.2427180909,1531145.125,0.06477501243353,1431965.18049059,Romania,2016,65.6,35,,43,39,87.5,65.6,,76.55,66.1,65.1,81.1,70.7666666666667,88,75,50,71,2016,Romania,7.93,7.39,6.73,6.73,9.53,8.65,7.37
497,Romania,2017,509684.40625,499683.65625,8.67059993743897,1785.79676058949,3.23369860649109,50070.3605378314,1584685.25,0.06326396018267,1484431.78544194,Romania,2017,69.7,63.9,58.5,45.9,56.1,87.4,65.3,90.9,81.2,65.9,62.5,83.6,70.6666666666667,87,75,50,70.6666666666667,2017,Romania,7.88,7.42,6.64,6.64,9.53,8.67,7.17
498,Romania,2018,532979.0625,516810.5,8.68850040435791,1787.76637307257,3.25331354141235,50533.7480479507,1635781.625,0.06189826875925,1534529.57434431,Romania,2018,69.4,61,59.7,40,53.5666666666667,87.3,66.9,91.1,81.7666666666667,65.2,66.8,82.8,71.6,86.9,75,50,70.6333333333333,2018,Romania,7.77,7.26,6.4,6.4,9.35,8.66,7.19
499,Romania,2019,558259.5625,540045.75,8.68029975891113,1791.73542917288,3.27304792404175,50905.0617623013,1712548.75,0.06088956817985,1608272.39612557,Romania,2019,68.6,66.7,51.9,39.8,52.8,89.7,69,89.3,82.6666666666667,63.1,64.5,82.7,70.1,86,70,50,68.6666666666667,2019,Romania,7.79,7.2,6.56,6.56,9.33,8.71,7.15
500,Slovakia,2000,87956.34375,89552.703125,2.04289054870605,1815.60609427859,3.25247144699097,12063.6915288696,449128.15625,0.04320884868503,429721.845706409,Slovakia,2000,53.8,50,,39,44.5,54.8,25,,39.9,70,,73.9,71.95,71.2,50,50,57.0666666666667,2000,Slovak Republic,7.03,6.04,6.28,6.89,7.9,7.97,6.95
501,Slovakia,2001,90859.5703125,94552.9140625,2.0587158203125,1800.73557213075,3.29945015907288,12231.7309029683,458884.34375,0.04309779405594,439107.440807568,Slovakia,2001,58.5,50,,37,43.5,59.3,39.3,,49.3,70,,70.8,70.4,80.2,70,50,66.7333333333333,2001,Slovak Republic,7.03,6.03,6.22,6.82,8.05,8.11,6.74
502,Slovakia,2002,94230.9140625,96160.2734375,2.06143546104431,1754.07400866362,3.34710764884949,12102.8412327325,468079.6875,0.04328870028257,447817.126199452,Slovakia,2002,59.8,50,,35,42.5,61.1,33.7,,47.4,70,,68.8,69.4,79.8,70,70,73.2666666666667,2002,Slovak Republic,7.01,5.82,6.18,6.78,8.05,7.91,7.09
503,Slovakia,2003,98590.359375,96839.5,2.08500528335571,1697.56511863798,3.39545345306397,12017.9774252704,475337.09375,0.04344391822815,454686.587918319,Slovakia,2003,59,50,,37,43.5,67.5,22.3,,44.9,70,,71.3,70.65,72.8,70,70,70.9333333333333,2003,Slovak Republic,7.06,5.95,6.31,6.93,7.41,8.24,7.4
504,Slovakia,2004,101956.4296875,97362.34375,2.08045768737793,1741.99432804892,3.44449758529663,12483.3603930578,484028.75,0.04360494017601,462922.705312781,Slovakia,2004,64.6,50,,37,43.5,68.5,42.4,,55.45,70,,80.8,75.4,72.8,70,90,77.6,2004,Slovak Republic,7.7,6.8,6.74,6.94,8.77,8.76,7.41
505,Slovakia,2005,108886.375,111117.8203125,2.11366653442383,1769.4879147498,3.49424982070923,13068.8695716087,497680.125,0.04404184222221,475761.375457618,Slovakia,2005,66.8,50,,37,43.5,81.9,42.4,,62.15,70,75.7,78,74.5666666666667,72.8,70,90,77.6,2005,Slovak Republic,7.64,6.83,6.83,7.03,9.15,8.01,7.37
506,Slovakia,2006,120560.6875,118124.6015625,2.15744638442993,1774.45401638537,3.5176374912262,13466.5343276962,513039.125,0.04446909949183,490224.737107171,Slovakia,2006,69.8,50,,40,45,89.5,52.5,,71,69.3,76.7,77.8,74.6,82.4,70,90,80.8,2006,Slovak Republic,7.67,6.8,6.73,6.94,8.95,8.28,7.57
507,Slovakia,2007,134200.859375,127734.1640625,2.20191550254822,1791.20107305108,3.54118132591248,13966.679110821,531601,0.04493812471628,507711.8479627,Slovakia,2007,69.6,50,,43,46.5,89.5,53.7,,71.6,70.7,76.1,76.6,74.4666666666667,86.6,70,80,78.8666666666667,2007,Slovak Republic,7.78,6.97,6.63,6.84,9.3,8.37,7.61
508,Slovakia,2008,146113.28125,141015.71875,2.27122688293457,1793.35688920139,3.56488275527954,14520.1965937496,550415.0625,0.04567879065871,525272.76808466,Slovakia,2008,69.99070873,50,,47,48.5,89.4311,53.9008,,71.66595,69.53884785,77.1,76.89288057,74.51057614,86,70,80,78.6666666666667,2008,Slovak Republic,7.78,6.96,6.59,6.79,9.48,8.35,7.52
509,Slovakia,2009,141506,133371.078125,2.22454428672791,1780.33824143503,3.58874297142029,14213.0057478484,559381.125,0.04584967717528,533733.681000803,Slovakia,2009,69.3657562,50,,49,49.5,84.0775,57.3613,,70.7194,73.36969573,75.3,78.7,75.7898985766667,85.8,70,70,75.2666666666667,2009,Slovak Republic,7.71,6.58,6.52,6.72,9.72,8.44,7.26
510,Slovakia,2010,154109.046875,146741.875,2.1901125907898,1805.15019679052,3.61276292800903,14282.9938357024,570850.125,0.04612783715129,544518.043396207,Slovakia,2010,69.7,55,,50,52.5,84,64.5,,74.25,72.6,65.1,78.2,71.9666666666667,87.5,70,70,75.8333333333333,2010,Slovak Republic,7.74,6.66,6.48,6.68,9.81,8.38,7.35
511,Slovakia,2011,156653.84375,148675.609375,2.22800302505493,1793.0127563612,3.63750553131104,14531.2447583686,586831.875,0.0468868277967,559317.189931262,Slovakia,2011,69.5,50,,45,47.5,84.2,63.7,,73.95,73.4,64.5,81.6,73.1666666666667,87.6,75,70,77.5333333333333,2011,Slovak Republic,7.77,6.8,6.72,6.72,9.57,8.28,7.51
512,Slovakia,2012,160973.796875,149614.1875,2.22779130935669,1789.04242270631,3.66260957717896,14597.7449357846,597484.125,0.04717507585883,569297.766078678,Slovakia,2012,67,50,,43,46.5,84.2,48.2,,66.2,71,58.1,83.5,70.8666666666667,87.1,75,70,77.3666666666667,2012,Slovak Republic,7.71,6.8,6.64,6.64,9.57,8.21,7.33
513,Slovakia,2013,159373.828125,144107.6875,2.21088218688965,1771.61409510777,3.68808174133301,14445.5893725607,608169.8125,0.04729881137609,579404.103253928,Slovakia,2013,68.7,50,,40,45,84.7,58,,71.35,71,72.2,79.1,74.1,86.8,75,70,77.2666666666667,2013,Slovak Republic,7.67,6.56,6.63,6.63,9.79,8.17,7.18
514,Slovakia,2014,163555.734375,149792.734375,2.24279403686523,1759.61316150507,3.71392893791199,14656.8345072195,619348.375,0.04768598824739,589814.135668707,Slovakia,2014,66.4,50,,41.8,45.9,80.2,56,,68.1,67,53.6,78.1,66.2333333333333,87.8,80,70,79.2666666666667,2014,Slovak Republic,7.74,6.22,6.6,6.6,9.81,8.83,7.25
515,Slovakia,2015,170226.140625,150161.828125,2.28782558441162,1754.0862776234,3.74015784263611,15009.4159817725,638380.4375,0.04850485175848,607415.889013549,Slovakia,2015,67.2,50,,47,48.5,80.8,55.1,,67.95,69.6,56.5,75.5,67.2,88,80,70,79.3333333333333,2015,Slovak Republic,7.6,5.87,6.62,6.62,9.74,8.56,7.22
516,Slovakia,2016,164390.296875,143673.125,2.34200167655945,1740.01077098727,3.76677560806274,15350.0179528321,651287.3125,0.04933819174767,619153.974193053,Slovakia,2016,66.6,50,,50,50,80.1,49.5,,64.8,68.4,55,79.5,67.6333333333333,88,75,70,77.6666666666667,2016,Slovak Republic,7.68,6.49,6.6,6.6,9.47,8.54,7.32
517,Slovakia,2017,167727.359375,144190.140625,2.39255213737488,1713.78095149773,3.79378962516785,15555.7145945358,664757,0.04979226365685,631657.24418826,Slovakia,2017,65.7,69,38,39.6,48.8666666666667,79.7,47.2,82.9,69.9333333333333,64.9,54.4,81.1,66.8,87,75,70,77.3333333333333,2017,Slovak Republic,7.69,6.48,6.64,6.64,9.27,8.65,7.42
518,Slovakia,2018,172712.140625,146127.890625,2.43950939178467,1703.92536881689,3.82120704650879,15883.7715921394,678512.3125,0.05012635141611,644500.965883467,Slovakia,2018,65.3,68.2,38.8,38.2,48.4,78.9,44.3,84.9,69.3666666666667,63.9,54,81,66.3,86.9,75,70,77.3,2018,Slovak Republic,7.67,6.32,6.65,6.65,9.32,8.62,7.43
519,Slovakia,2019,176537.546875,149921.4375,2.46886086463928,1694.9401652191,3.8490355014801,16106.5640380244,693934,0.05064507201314,658789.662597634,Slovakia,2019,65,68.5,37.2,37.7,47.8,78.6,46.1,87.2,70.6333333333333,61.3,53.4,78.6,64.4333333333333,86,75,70,77,2019,Slovak Republic,7.67,6.31,6.66,6.66,9.32,8.64,7.42
520,Slovenia,2000,48606.53125,47351.51171875,0.91737592220306,1710.07280757374,3.26419067382813,5120.79580124739,327656.34375,0.03613786771894,315815.542142293,Slovenia,2000,58.3,70,,50,60,52.9,36.5,,44.7,70,,71.9,70.95,73.6,50,50,57.8666666666667,2000,Slovenia,6.76,5.33,6.46,6.65,7.49,8.05,6.5
521,Slovenia,2001,49524.36328125,47762.74609375,0.92105013132095,1695.85529962934,3.27085399627686,5108.96844544957,338304.75,0.03695414587855,325802.986917092,Slovenia,2001,61.8,70,,60,65,52.8,47.1,,49.95,85,,73.6,79.3,67.4,50,50,55.8,2001,Slovenia,6.99,5.4,6.45,6.65,8.87,8.07,6.16
522,Slovenia,2002,50862.09375,48673.30859375,0.93432760238648,1720.49054019348,3.27753090858459,5268.63683952212,347855.875,0.03769420832396,334743.723181038,Slovenia,2002,57.8,50,,55,52.5,51.8,41.9,,46.85,85,,72,78.5,64.2,50,50,54.7333333333333,2002,Slovenia,7,5.45,6.34,6.53,8.74,8.12,6.33
523,Slovenia,2003,51921.92578125,49835.16015625,0.93110513687134,1723.78856517165,3.2842218875885,5271.26936177949,358063.65625,0.03831450268626,344344.625330757,Slovenia,2003,57.7,50,,52,51,53.1,40.6,,46.85,85,,76.7,80.85,62.2,50,50,54.0666666666667,2003,Slovenia,7.08,5.32,6.29,6.48,8.95,8.25,6.61
524,Slovenia,2004,55084.6015625,51786.13671875,0.93444395065308,1736.52514528506,3.29092597961426,5340.13759610128,368907.21875,0.03898701071739,354524.629058871,Slovenia,2004,59.2,50,,60,55,54.4,40.6,,47.5,85,,77.3,81.15,65.2,50,50,55.0666666666667,2004,Slovenia,7.2,5.41,6.26,6.45,8.75,8.67,6.92
525,Slovenia,2005,57497.03515625,56365.34375,0.9305414557457,1696.5478674209,3.2976438999176,5206.01720922692,379837.34375,0.03970598429441,364755.52814463,Slovenia,2005,59.6,50,,59,54.5,55.6,45.3,,50.45,85,40.3,79.1,68.1333333333333,81.8,50,50,60.6,2005,Slovenia,7.12,5.25,6.33,6.52,8.79,8.3,6.93
526,Slovenia,2006,60662.078125,56498.76953125,0.94567137956619,1667.41876396286,3.31612467765808,5228.96554808552,392595.59375,0.04060896486044,376652.693079043,Slovenia,2006,61.9,50,,60,55,64,44.3,,54.15,75.1,41.6,81.7,66.1333333333333,82.4,70,50,67.4666666666667,2006,Slovenia,7.16,5.31,6.4,6.59,9.1,8.24,6.75
527,Slovenia,2007,64814.9296875,58627.26171875,0.98040211200714,1654.91025693562,3.33470916748047,5410.49063023592,407502.65625,0.04163430258632,390536.56735496,Slovenia,2007,59.6,50,,61,55.5,54.6,30.9,,42.75,72.9,41.2,78.9,64.3333333333333,86.6,70,50,68.8666666666667,2007,Slovenia,7.28,5.51,6.4,6.59,9.25,8.31,6.95
